Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Cambodia,7.561399459,5.967444109,4.619793214,6.662163866,8.564605694,11.48495836,9.091563978,8.583162419,5.124827927,-1.402999,4.344632712,5.381835402,5.577848685,5.599986878,5.40174788,5.411601387,5.27826636,5.218910465,5.879385839,5.516808289,-4.487578946
Lebanon,-1.163790672,-0.016917751,-1.305247462,-1.622675505,2.453732272,-0.141752644,0.248100883,9.136660006,9.128690297,9.126381641,4.922354082,-3.959962122,-3.673751913,-2.779563127,-3.234113264,-3.955280809,-1.21653131,-0.703490499,-2.498812242,-6.649659955,-19.94656845
Lesotho,3.207521586,3.412375308,1.016902075,5.154336519,2.321097225,3.976062897,4.55389995,4.345591684,5.511195244,-1.404613646,4.979321472,4.185205961,5.744039856,1.113087594,0.967916193,2.348069814,2.788129091,-3.905641873,-2.009996944,-1.175467998,-11.76615309
Lithuania,4.427475848,7.407519796,7.611827256,11.46771748,7.773001207,9.501044182,9.142617037,12.43525018,3.675240926,-13.88775336,3.80531559,8.461109064,5.246002459,4.603327729,4.431087654,2.988912971,3.829841264,5.751046557,4.933348072,4.615416408,-0.891875167
Latvia,6.695509679,7.704861867,8.334172654,9.487466533,9.691840517,11.92803765,13.01830912,10.92878857,-2.305971033,-12.83237465,-2.396388924,8.425155474,5.552871613,3.411842755,2.029984434,4.861796235,3.312783342,4.169810799,4.837970042,2.738917147,-3.001599749
Morocco,0.667221669,6.026203768,1.89366143,4.710760461,3.568440478,2.084364684,6.321998368,2.324166184,4.667118568,2.964337138,2.485683535,3.835245161,1.580555112,3.060307614,1.229529046,3.1031114,-0.28666032,2.896264323,1.844616986,1.21592356,-8.240664338
Mexico,3.440976329,-1.792902633,-1.402939066,0.07226822,2.494831023,0.869521533,2.984432541,0.782569044,-0.357632975,-6.674165378,3.617190331,2.227163478,2.24713983,0.029452795,1.544035107,2.019036884,1.403020673,0.931456542,1.050311571,-1.139369149,-9.205399981
Mauritania,-6.425193208,-3.449387574,-1.380754824,3.969726775,1.807470114,5.516578455,14.99794436,-4.742858861,-3.165059156,-2.768449279,-0.339903893,1.149304307,1.428575877,1.124039487,1.266741106,2.370760983,-1.590183037,0.620093216,-0.684528575,3.066795486,-4.114847883
Mauritius,7.144715981,2.534262837,0.911910203,5.161670447,3.677809319,1.176699104,4.377586804,5.246496948,5.006539083,3.041100454,4.129198864,3.911001248,3.209499452,3.132851975,3.556904271,3.416023973,3.766596458,3.720567648,3.703094597,2.98155626,-14.86978179
Malawi,-1.106432364,-7.329393442,-0.745437029,3.181779609,2.835476057,0.617777857,1.893652401,6.576016746,4.612417473,5.259089044,3.84969816,1.893125248,-0.985556988,2.25588134,2.778323278,0.00210447,-0.255665062,1.263570638,1.698212498,2.965623595,-1.840966212
Malaysia,6.357502162,-1.66514896,3.21739523,3.687919112,4.698581744,3.282258341,3.524327073,4.236438786,2.847079459,-3.28559033,5.623555972,3.666105224,3.959552763,3.270041918,4.595209998,3.687721643,3.041601285,4.383943957,3.363011401,2.925957485,-6.80183455
Nicaragua,2.494285145,1.438912683,-0.673728569,1.110599773,3.882831151,2.868073275,2.734380006,3.641446142,2.023504067,-4.606641013,3.001203966,4.895097352,5.081633806,3.543359538,3.415859423,3.437775048,3.223165952,3.30608032,-4.569271327,-4.851579673,-3.147036838
Netherlands,3.453538256,1.557458129,-0.42036774,-0.315789835,1.63118807,1.812699193,3.29494984,3.547359498,1.773356664,-4.161038495,0.824259853,1.078628274,-1.395919336,-0.424178694,1.059101254,1.508266184,1.649315547,2.304284733,1.764937264,1.013535331,-4.272620431
Norway,2.537301756,1.559548852,0.900636375,0.319967274,3.356838854,1.928840748,1.578419866,1.934029482,-0.768118887,-2.958585549,-0.54479433,-0.320026519,1.362984873,-0.180216051,0.826056236,0.957500763,0.18505968,1.50014938,0.453550831,0.173378197,-1.345029127
New Zealand,2.302162859,2.856935696,2.87172757,2.5066779,2.493485782,2.161439938,1.634447486,2.071338764,-1.950728096,-1.128572694,0.405531884,1.480014901,1.68167001,1.909746478,2.103712777,1.617208938,1.426238362,1.471532859,1.373543647,0.027564149,-1.10441206
Pakistan,1.53612336,0.975939704,0.060411007,3.328596582,5.095222794,4.100530677,3.498108506,2.467958138,-0.574300931,0.560537621,-0.601301452,0.554047984,1.329475813,2.223673383,2.50719159,2.566467104,3.347911652,3.383928004,3.681034462,-1.033615742,-1.443646242
Panama,0.710915778,-1.35632658,0.295907822,2.261670349,5.538942489,5.232159436,6.68387882,9.973723524,7.901956015,-0.539360011,3.983728011,9.398037549,7.91070303,5.097467951,3.292635327,3.943194462,3.17023497,3.799287265,1.859335738,1.351587538,-19.24867339
Peru,1.213143617,-0.656177993,4.279670571,3.132769336,4.000695407,5.362369056,6.626200639,7.63365404,8.250604564,0.287054626,7.455366293,5.467420707,5.267507298,4.902582604,1.305657512,1.963344408,2.422904855,0.829126309,2.197948449,0.565474348,-12.39213069
Philippines,2.181097426,0.874873855,1.558965066,2.952691515,4.482676552,2.97837094,3.444174496,4.712140541,2.626703133,-0.211698992,5.561000791,2.115926829,5.09072707,4.959414744,4.611113795,4.681878505,5.546712385,5.396653106,4.867308729,4.680376447,-10.78151355
Poland,5.658715074,1.286410848,2.083176394,3.568276628,5.044268419,3.552347627,6.198421176,7.119699396,4.185753117,2.762525787,4.037233683,4.701325268,1.325133072,1.186825793,3.455982004,4.305813693,3.186076367,4.817572418,5.353915594,4.566458956,-2.664090548
Portugal,3.089054048,1.227263423,0.220542488,-1.301742086,1.545620102,0.595038718,1.441936413,2.305552113,0.174700555,-3.214389967,1.690928415,-1.551468317,-3.667531416,-0.377398249,1.337119967,2.214482885,2.341823216,3.759094389,3.014124257,2.464637281,-7.736737917
Paraguay,-4.275050599,-2.756562884,-1.892240056,2.449800142,2.285654074,0.493156058,3.227587174,3.923927666,5.045134054,-1.598880817,9.600801772,2.871009586,-2.061451531,6.816576449,3.87716,1.58379371,2.896856615,3.448948247,1.883631824,-1.65407082,-2.219933039
Romania,2.593975232,6.696673666,7.655869434,3.081963843,11.05911322,5.316506112,8.670675853,8.829648237,11.1442089,-4.726982601,-3.328750364,2.408543966,2.495940298,4.157004108,3.997544304,3.438749236,5.305363967,7.941558658,5.090111107,4.677457329,-3.433034557
Singapore,7.166804368,-3.701868237,2.970558101,6.088614451,8.453312084,4.864973877,5.646770928,4.573574739,-3.410977405,-2.853535498,12.5143074,4.143781719,1.929940775,3.153330888,2.59715384,1.773907808,1.99706567,4.427820162,3.012477443,0.192150836,-5.095470629
Sierra Leone,3.810032335,-9.684563546,21.02788609,4.36763959,2.02876511,0.587581535,0.941040847,5.164376638,2.924545674,0.899229403,2.999993256,3.924104272,12.6190955,18.05331112,2.274394131,-22.3120965,3.784444193,1.990405877,1.259339814,3.396650358,-4.17122992
El Salvador,0.385876961,0.212332042,0.982193174,1.021114827,0.392914441,2.226812776,3.874833161,1.419909161,2.136643712,-2.498134003,1.672500961,3.369208169,2.363473698,1.776331467,1.241981649,1.911840823,2.041173722,1.740354592,1.89213812,2.113347167,-8.40738699
Slovenia,3.365877567,3.054123502,3.377418071,2.898197278,4.292355219,3.618340924,5.409482633,6.383588927,3.346279544,-8.380319592,0.90277138,0.652023243,-2.84370502,-1.163520875,2.667134059,2.133258028,3.116346601,4.725288532,4.006705136,2.468360474,-6.060341085
Sweden,4.598254794,1.177501892,1.864873974,1.929830384,3.927306257,2.44824844,4.075714897,2.675002671,-1.223069578,-5.151262729,5.052678573,2.418988511,-1.321002324,0.333984863,1.644244006,3.390176296,0.7961463,1.195147571,0.772577449,0.347439174,-3.517627179
Thailand,3.369970167,2.489321386,5.271098032,6.390886875,5.56090336,3.517297966,4.335650261,4.846460183,1.192207174,-1.189422364,6.988267191,0.357206476,6.740713898,2.222539214,0.550320663,2.720140847,3.050047927,3.818674251,3.861482289,1.976892457,-6.321863726
Tajikistan,6.639862358,7.808728605,8.932017007,9.053903903,8.299401532,4.705231043,4.940065467,5.661955012,5.696226076,1.71572809,4.198846064,5.026529019,5.079240788,4.935542823,4.204127962,3.477382997,4.314284564,4.486563433,4.992100906,4.863056824,2.126594707
Turkmenistan,4.301487425,3.247410327,-0.741712602,2.254406699,3.936784597,11.81550773,9.693754114,9.690413793,13.17501692,4.570603412,7.498680031,12.77435842,9.121127712,8.177891697,8.283239823,4.606271686,4.379076259,4.737302759,4.507687031,4.668637453,
Trinidad and Tobago,6.628698311,3.802516524,7.464891701,13.8744747,7.401898216,5.686124914,12.68180338,4.282017161,2.919868614,-4.86017265,2.761309999,-0.894000091,0.619789046,1.557419329,-1.540161814,0.891688878,-6.097325969,-3.442733208,-0.350171817,-1.60945212,-8.129687811
Tunisia,3.687933102,2.889418734,0.528646976,3.923117943,5.419635751,2.621322986,4.269851109,5.637551422,3.139836372,1.95418835,2.444892243,-2.891289745,3.079801218,1.826986895,1.847683261,0.109351366,0.138751961,0.763723975,1.493922626,-0.075783424,-9.558472003
Turkey,5.32213582,-7.147845597,4.890330717,4.252446053,8.28603301,7.559697386,5.620645339,3.797987497,-0.382922616,-6.027912669,6.919606567,9.509983157,3.093101823,6.664883623,3.168090824,4.328127771,1.642463409,5.794264413,1.428914877,-0.40134604,0.659370381
Uganda,0.098901358,1.997333297,5.370173021,3.140256843,3.45920391,3.016791246,7.345883493,5.048759643,5.331581697,3.471568351,2.324422695,5.965131422,0.586620052,0.290714168,1.640844576,1.572254863,1.018514894,-0.017312198,2.280641487,3.086635281,-0.451178531
Ukraine,6.971350136,10.35739088,6.253590594,10.40812388,12.96242784,3.75483753,8.168736741,8.237635371,2.859500455,-14.3793846,4.247708735,5.845438605,0.486553656,0.201192016,-1.144921089,-9.443804593,2.648051731,2.9171754,3.932894949,3.815824772,-3.370977295
Uruguay,-2.276423412,-4.010015091,-7.747958307,0.877619993,5.072919934,7.450006594,3.985757573,6.338452994,6.904435822,3.949250124,7.495429539,4.86081146,3.230258359,4.314590135,2.904735403,0.030270417,1.329681214,1.257929132,0.109558006,-0.010198984,-6.18382416
United States,2.975208629,0.003648976,0.802103854,1.980925835,2.84268064,2.563502409,1.867955516,0.911865594,-1.076700085,-3.387435662,1.716400257,0.815453101,1.502187905,1.138896602,1.776837703,2.319441456,0.977012682,1.687321406,2.455679199,1.697011299,-3.824223837
Vietnam,5.6186354,5.098526177,5.288175995,5.902514029,6.55097112,6.559631518,5.985664406,6.123617296,4.652442416,4.370659462,5.364173555,5.159950016,4.156777011,4.317549749,4.872835171,5.570525948,5.11813729,5.728088412,6.016398379,6.001036651,1.979230846
South Africa,2.742097831,1.339806376,2.397938057,1.696811795,3.289047978,3.982030487,4.277759517,4.00849635,1.823500041,-2.898732834,1.551070601,1.72152808,0.609713209,0.854080947,0.246658179,-0.344982327,-1.067896803,-0.012344745,-0.578051587,-1.157078737,-8.136829118
Zambia,1.150472299,2.595789393,1.84369651,4.236981472,4.309002711,4.471526273,5.091439454,5.497461718,4.875218255,6.190386174,7.129809157,2.423883558,4.310198659,1.809748654,1.48057981,-0.187950013,0.706659429,0.494085598,1.04792122,-1.450899588,-5.774842616
